900.93682747017,96
906.13342780616,541
910.025797590615,287
915.208850013172,465
920.384160770909,244
924.260563371674,414
929.422326215977,869
933.288567881667,822
938.436782812536,1013
943.577256078587,1275
947.427530560586,1062
952.554455913202,1392
956.394569460127,1043
961.507946899309,1573
966.613582673672,1939
970.437729036906,2385
975.529816897835,4000
979.343802325994,4699
984.422342273489,5364
989.493140556165,4666
993.291158800634,4158
998.348409169876,3192
1002.13626647927,2801
1007.17996893508,2230
1012.21592972607,1952
1015.98781985177,3262
1021.01023272932,3115
1024.77196191995,3782
1029.78082688407,3880
1034.78195018337,3927
1038.52771219031,4083
1043.51528757618,4310
1047.25088864804,4572
1052.22491612048,5450
1057.19120192809,5956
1060.91083581626,6043
1065.86357371044,7103
1069.57304666354,7114
1074.51223664429,8242
1079.44368496021,8373
1083.13719072962,8901
1088.05509113212,9254
1091.73843596645,10207
1096.64278845551,10317
1101.53939927975,11385
1105.20677693039,11378
1110.08983984119,11664
1113.74705655676,12318
1118.61657155413,13428
1123.47834488669,14894
1127.11959441856,15294
1131.96781983768,16755
1135.59890843448,18150
1140.43358594017,18374
1145.26052178103,19092
1148.87564319414,19626
1153.68903112158,19656
1157.29399159961,20066
1162.09383161361,20544
1165.68863115657,20766
1170.47492325713,21373
1175.25347369288,21380
1178.83230605215,22302
1183.59730857446,22873
1187.16597999866,23600
1191.91743460753,25371
1196.66114755159,27793
1200.21385179209,31195
1204.94401682272,37107
1208.48656012815,46401
1213.20317724534,68147
1217.91205269771,111974
1221.43862881945,173619
1226.13395635838,310755
1229.65037154505,458550
1234.33215117055,691984
1239.00618913123,902900
1242.50663713421,1015549
1247.16712718146,1103913
1250.65741424936,1138661
1255.30435638317,1163766
1259.94355685217,1179803
1263.41787673638,1191359
1268.04352929194,1208102
1271.50768824107,1218579
1276.1197928832,1234024
1280.72415586051,1248885
1284.17234762595,1259359
1288.76316268983,1273157
1292.20119352019,1282863
1296.77846067064,1296347
1301.34798615626,1306375
1304.77004980294,1314556
1309.32602737512,1323910
1312.73793008673,1330805
1317.28035974548,1337722
1321.81504773941,1342885
1325.21098326733,1344547
1329.73212334783,1347432
1333.11789794066,1350497
1337.62549010773,1354795
1342.12534060998,1352003
1345.49514801913,1350170
1349.98145060794,1348713
1353.34109708201,1346281
1357.81385175739,1340039
1362.27886476795,1332550
1365.62254405833,1324153
1370.07400915546,1307037
1373.40752751077,1285441
1377.84544469446,1249737
1382.27562021333,1218936
1385.59317138495,1206233
1390.00979899039,1202454
1393.31718922693,1207271
1397.72026891893,1216583
1402.11560694612,1226116
1405.40702999897,1233505
1409.78882011272,1239321
1413.0700822305,1241349
1417.43832443082,1244185
1420.70942561352,1246558
1425.0641199004,1248152
1429.41107252247,1251192
1432.66620652148,1251688
1436.99961123011,1252589
1440.24458429404,1254938
1444.56444108924,1257780
1448.87655621962,1258886
1452.10556209986,1257484
1456.4041293168,1256419
1459.62297426197,1253809
1463.90799356548,1249573
1468.18527120417,1246122
1471.38814896565,1242653
1475.65187869091,1237133
1478.84459551732,1234762
1483.09477732914,1229492
1487.33721747614,1222556
1490.51396711886,1216904
1494.74285935242,1207436
1497.90944806006,1199476
1502.1247923802,1189932
1506.33239503551,1179616
1509.48301655946,1171961
1513.67707130135,1160737
1516.81753189022,1152204
1520.99803871867,1139412
1525.1708038823,1127735
1528.29529728748,1118216
1532.45451453768,1104477
1535.56884700778,1093975
1539.71451634454,1078911
1543.85244401649,1063149
1546.9508093029,1050384
1551.07518906141,1033337
1554.16339341276,1020885
1558.27422525783,1003480
1562.37731543808,983089
1565.44955260574,967796
1569.53909487256,949278
1572.60117110514,933484
1576.67716545852,909530
1580.74541814709,887594
1583.79152719598,870694
1587.84623197111,847243
1590.88218008492,830568
1594.92333694662,807901
1598.9567521435,784591
1601.97673307362,767201
1605.99660035707,743484
1609.00642035212,728224
1613.01273972213,704145
1617.01131742732,679457
1620.00517023868,662361
1623.99020003044,640228
1626.97389190672,623515
1630.94537378504,601858
1634.90911399855,578569
1637.87683869114,561675
1641.82703099121,539122
1644.78459474873,522548
1648.72123913537,499421
1651.66864195781,482882
1655.59173843101,460047
1659.5070932394,437037
1662.43852887815,419098
1666.3403357731,392050
1669.26161047677,368531
1673.14986945829,332513
1677.03038677499,290560
1679.93569429497,255743
1683.80266369824,209023
1686.69781028315,177935
1690.55123177298,141868
1694.39691159799,112242
1697.27609099921,95618
1701.10822291078,76536
