900.93682747017,288
906.13342780616,219
910.025797590615,1022
915.208850013172,590
920.384160770909,774
924.260563371674,1104
929.422326215977,1086
933.288567881667,1796
938.436782812536,1702
943.577256078587,1362
947.427530560586,1429
952.554455913202,1087
956.394569460127,1100
961.507946899309,1291
966.613582673672,1899
970.437729036906,1795
975.529816897835,2575
979.343802325994,2953
984.422342273489,3568
989.493140556165,3528
993.291158800634,2892
998.348409169876,2580
1002.13626647927,1775
1007.17996893508,1959
1012.21592972607,1645
1015.98781985177,2152
1021.01023272932,2484
1024.77196191995,2935
1029.78082688407,2757
1034.78195018337,2492
1038.52771219031,2439
1043.51528757618,2430
1047.25088864804,2373
1052.22491612048,2778
1057.19120192809,2518
1060.91083581626,2926
1065.86357371044,2915
1069.57304666354,3373
1074.51223664429,3000
1079.44368496021,3389
1083.13719072962,3565
1088.05509113212,3491
1091.73843596645,3773
1096.64278845551,3999
1101.53939927975,3949
1105.20677693039,3937
1110.08983984119,3547
1113.74705655676,3541
1118.61657155413,3239
1123.47834488669,3067
1127.11959441856,2904
1131.96781983768,2687
1135.59890843448,2998
1140.43358594017,3231
1145.26052178103,2599
1148.87564319414,2866
1153.68903112158,2691
1157.29399159961,2704
1162.09383161361,2896
1165.68863115657,2937
1170.47492325713,3008
1175.25347369288,3083
1178.83230605215,3470
1183.59730857446,3697
1187.16597999866,4761
1191.91743460753,5226
1196.66114755159,7114
1200.21385179209,8885
1204.94401682272,12853
1208.48656012815,18705
1213.20317724534,32660
1217.91205269771,62268
1221.43862881945,104361
1226.13395635838,200829
1229.65037154505,306352
1234.33215117055,474779
1239.00618913123,627709
1242.50663713421,711486
1247.16712718146,779228
1250.65741424936,808540
1255.30435638317,832766
1259.94355685217,849712
1263.41787673638,861697
1268.04352929194,877303
1271.50768824107,887642
1276.1197928832,900793
1280.72415586051,912220
1284.17234762595,918454
1288.76316268983,923699
1292.20119352019,924668
1296.77846067064,922863
1301.34798615626,916161
1304.77004980294,907416
1309.32602737512,890232
1312.73793008673,873035
1317.28035974548,844881
1321.81504773941,810693
1325.21098326733,781082
1329.73212334783,737793
1333.11789794066,703543
1337.62549010773,658785
1342.12534060998,610269
1345.49514801913,573976
1349.98145060794,527988
1353.34109708201,495585
1357.81385175739,459165
1362.27886476795,425714
1365.62254405833,396289
1370.07400915546,348741
1373.40752751077,306816
1377.84544469446,244550
1382.27562021333,177228
1385.59317138495,129828
1390.00979899039,80105
1393.31718922693,54129
1397.72026891893,31591
1402.11560694612,18535
1405.40702999897,12333
1409.78882011272,8000
1413.0700822305,5684
1417.43832443082,4469
1420.70942561352,3732
1425.0641199004,3324
1429.41107252247,2838
1432.66620652148,3013
1436.99961123011,2597
1440.24458429404,2733
1444.56444108924,2655
1448.87655621962,2173
1452.10556209986,1962
1456.4041293168,2311
1459.62297426197,2485
1463.90799356548,2362
1468.18527120417,2205
1471.38814896565,2053
1475.65187869091,2200
1478.84459551732,2524
1483.09477732914,2511
1487.33721747614,3106
1490.51396711886,3026
1494.74285935242,3608
1497.90944806006,3527
1502.1247923802,4152
1506.33239503551,4412
1509.48301655946,5280
1513.67707130135,6444
1516.81753189022,7075
1520.99803871867,7776
1525.1708038823,9453
1528.29529728748,10243
1532.45451453768,11220
1535.56884700778,12508
1539.71451634454,13002
1543.85244401649,14273
1546.9508093029,14525
1551.07518906141,15653
1554.16339341276,16135
1558.27422525783,17098
1562.37731543808,17812
1565.44955260574,19376
1569.53909487256,20612
1572.60117110514,21155
1576.67716545852,22622
1580.74541814709,24451
1583.79152719598,24961
1587.84623197111,26718
1590.88218008492,28426
1594.92333694662,29519
1598.9567521435,32083
1601.97673307362,33161
1605.99660035707,34949
1609.00642035212,36283
1613.01273972213,37805
1617.01131742732,39345
1620.00517023868,40800
1623.99020003044,42984
1626.97389190672,43759
1630.94537378504,45513
1634.90911399855,47013
1637.87683869114,47809
1641.82703099121,47956
1644.78459474873,47959
1648.72123913537,48519
1651.66864195781,47741
1655.59173843101,46441
1659.5070932394,43961
1662.43852887815,41837
1666.3403357731,37793
1669.26161047677,33653
1673.14986945829,25604
1677.03038677499,17137
1679.93569429497,11929
1683.80266369824,7813
1686.69781028315,6508
1690.55123177298,4687
1694.39691159799,3055
1697.27609099921,3351
1701.10822291078,2574
