900.93682747017,704
906.13342780616,566
910.025797590615,-72
915.208850013172,1029
920.384160770909,428
924.260563371674,627
929.422326215977,1345
933.288567881667,1319
938.436782812536,1123
943.577256078587,1554
947.427530560586,1108
952.554455913202,799
956.394569460127,827
961.507946899309,1701
966.613582673672,1149
970.437729036906,1663
975.529816897835,2398
979.343802325994,2868
984.422342273489,3005
989.493140556165,2983
993.291158800634,2879
998.348409169876,2408
1002.13626647927,2159
1007.17996893508,1514
1012.21592972607,1691
1015.98781985177,2033
1021.01023272932,1979
1024.77196191995,2302
1029.78082688407,2306
1034.78195018337,2160
1038.52771219031,1887
1043.51528757618,2317
1047.25088864804,2019
1052.22491612048,2592
1057.19120192809,2740
1060.91083581626,2692
1065.86357371044,2915
1069.57304666354,2697
1074.51223664429,2810
1079.44368496021,2958
1083.13719072962,3557
1088.05509113212,3300
1091.73843596645,3859
1096.64278845551,3875
1101.53939927975,3871
1105.20677693039,3646
1110.08983984119,3669
1113.74705655676,3541
1118.61657155413,2914
1123.47834488669,3445
1127.11959441856,3155
1131.96781983768,2268
1135.59890843448,2454
1140.43358594017,2683
1145.26052178103,2200
1148.87564319414,2791
1153.68903112158,2639
1157.29399159961,2774
1162.09383161361,2590
1165.68863115657,2860
1170.47492325713,2974
1175.25347369288,3194
1178.83230605215,3214
1183.59730857446,3788
1187.16597999866,4054
1191.91743460753,4700
1196.66114755159,7065
1200.21385179209,8638
1204.94401682272,13017
1208.48656012815,19231
1213.20317724534,33514
1217.91205269771,64908
1221.43862881945,108417
1226.13395635838,208423
1229.65037154505,316157
1234.33215117055,484822
1239.00618913123,636005
1242.50663713421,716045
1247.16712718146,781779
1250.65741424936,809451
1255.30435638317,833237
1259.94355685217,850454
1263.41787673638,862199
1268.04352929194,878454
1271.50768824107,888441
1276.1197928832,901697
1280.72415586051,913666
1284.17234762595,919665
1288.76316268983,924824
1292.20119352019,926042
1296.77846067064,924241
1301.34798615626,917424
1304.77004980294,908878
1309.32602737512,891505
1312.73793008673,874676
1317.28035974548,846352
1321.81504773941,812357
1325.21098326733,782957
1329.73212334783,740114
1333.11789794066,705863
1337.62549010773,660481
1342.12534060998,612583
1345.49514801913,575813
1349.98145060794,529885
1353.34109708201,497635
1357.81385175739,460715
1362.27886476795,427706
1365.62254405833,398156
1370.07400915546,350416
1373.40752751077,308581
1377.84544469446,246417
1382.27562021333,178341
1385.59317138495,131047
1390.00979899039,81151
1393.31718922693,54889
1397.72026891893,32127
1402.11560694612,18740
1405.40702999897,12420
1409.78882011272,7374
1413.0700822305,5613
1417.43832443082,4241
1420.70942561352,4076
1425.0641199004,3373
1429.41107252247,3039
1432.66620652148,2753
1436.99961123011,2571
1440.24458429404,2383
1444.56444108924,2364
1448.87655621962,2076
1452.10556209986,1908
1456.4041293168,2101
1459.62297426197,1963
1463.90799356548,2098
1468.18527120417,2588
1471.38814896565,1616
1475.65187869091,2167
1478.84459551732,1866
1483.09477732914,2275
1487.33721747614,2678
1490.51396711886,2664
1494.74285935242,2997
1497.90944806006,3561
1502.1247923802,4076
1506.33239503551,4813
1509.48301655946,5483
1513.67707130135,6716
1516.81753189022,7012
1520.99803871867,8106
1525.1708038823,8903
1528.29529728748,9916
1532.45451453768,10793
1535.56884700778,11201
1539.71451634454,12569
1543.85244401649,13640
1546.9508093029,14262
1551.07518906141,15551
1554.16339341276,15956
1558.27422525783,16939
1562.37731543808,17997
1565.44955260574,18548
1569.53909487256,19760
1572.60117110514,20794
1576.67716545852,22255
1580.74541814709,23567
1583.79152719598,25097
1587.84623197111,26299
1590.88218008492,27912
1594.92333694662,29459
1598.9567521435,30885
1601.97673307362,32767
1605.99660035707,34366
1609.00642035212,35854
1613.01273972213,37283
1617.01131742732,38850
1620.00517023868,40198
1623.99020003044,42059
1626.97389190672,43577
1630.94537378504,45190
1634.90911399855,46256
1637.87683869114,46752
1641.82703099121,47638
1644.78459474873,47774
1648.72123913537,47493
1651.66864195781,46984
1655.59173843101,45349
1659.5070932394,43565
1662.43852887815,41718
1666.3403357731,37600
1669.26161047677,32755
1673.14986945829,24799
1677.03038677499,16544
1679.93569429497,11934
1683.80266369824,7889
1686.69781028315,6051
1690.55123177298,3983
1694.39691159799,3490
1697.27609099921,2923
1701.10822291078,2484
