900.93682747017,884
906.13342780616,813
910.025797590615,735
915.208850013172,181
920.384160770909,671
924.260563371674,662
929.422326215977,1084
933.288567881667,1660
938.436782812536,1781
943.577256078587,1229
947.427530560586,991
952.554455913202,1078
956.394569460127,797
961.507946899309,1158
966.613582673672,1233
970.437729036906,1694
975.529816897835,2771
979.343802325994,3087
984.422342273489,3083
989.493140556165,3156
993.291158800634,2620
998.348409169876,1917
1002.13626647927,1463
1007.17996893508,1630
1012.21592972607,1908
1015.98781985177,2102
1021.01023272932,2472
1024.77196191995,2364
1029.78082688407,2269
1034.78195018337,1744
1038.52771219031,1894
1043.51528757618,2134
1047.25088864804,2070
1052.22491612048,2431
1057.19120192809,3027
1060.91083581626,2747
1065.86357371044,2996
1069.57304666354,3390
1074.51223664429,3047
1079.44368496021,3338
1083.13719072962,3323
1088.05509113212,3433
1091.73843596645,3556
1096.64278845551,3685
1101.53939927975,3943
1105.20677693039,3714
1110.08983984119,3486
1113.74705655676,3904
1118.61657155413,3202
1123.47834488669,3061
1127.11959441856,2926
1131.96781983768,2893
1135.59890843448,2810
1140.43358594017,3012
1145.26052178103,2741
1148.87564319414,2643
1153.68903112158,2241
1157.29399159961,2631
1162.09383161361,2401
1165.68863115657,2738
1170.47492325713,2969
1175.25347369288,3045
1178.83230605215,3341
1183.59730857446,3674
1187.16597999866,4360
1191.91743460753,5399
1196.66114755159,6626
1200.21385179209,8486
1204.94401682272,12802
1208.48656012815,17456
1213.20317724534,31510
1217.91205269771,60186
1221.43862881945,100801
1226.13395635838,194488
1229.65037154505,298195
1234.33215117055,463867
1239.00618913123,617421
1242.50663713421,702323
1247.16712718146,772212
1250.65741424936,801148
1255.30435638317,825492
1259.94355685217,842444
1263.41787673638,854487
1268.04352929194,870332
1271.50768824107,880188
1276.1197928832,893700
1280.72415586051,904981
1284.17234762595,910665
1288.76316268983,916297
1292.20119352019,916601
1296.77846067064,915197
1301.34798615626,907498
1304.77004980294,899462
1309.32602737512,881564
1312.73793008673,865010
1317.28035974548,836691
1321.81504773941,802397
1325.21098326733,773519
1329.73212334783,730098
1333.11789794066,696155
1337.62549010773,650999
1342.12534060998,603237
1345.49514801913,566991
1349.98145060794,521338
1353.34109708201,488882
1357.81385175739,452627
1362.27886476795,419501
1365.62254405833,390681
1370.07400915546,343300
1373.40752751077,302090
1377.84544469446,239899
1382.27562021333,173359
1385.59317138495,126412
1390.00979899039,77491
1393.31718922693,51754
1397.72026891893,29866
1402.11560694612,17354
1405.40702999897,11620
1409.78882011272,6994
1413.0700822305,5800
1417.43832443082,3719
1420.70942561352,4005
1425.0641199004,3079
1429.41107252247,2711
1432.66620652148,3165
1436.99961123011,2618
1440.24458429404,2345
1444.56444108924,2105
1448.87655621962,1856
1452.10556209986,2515
1456.4041293168,2110
1459.62297426197,1794
1463.90799356548,1994
1468.18527120417,1937
1471.38814896565,2009
1475.65187869091,1931
1478.84459551732,2456
1483.09477732914,2708
1487.33721747614,3163
1490.51396711886,2808
1494.74285935242,3582
1497.90944806006,3661
1502.1247923802,4205
1506.33239503551,5051
1509.48301655946,5291
1513.67707130135,6429
1516.81753189022,6442
1520.99803871867,8189
1525.1708038823,9391
1528.29529728748,10137
1532.45451453768,10738
1535.56884700778,12076
1539.71451634454,13152
1543.85244401649,14293
1546.9508093029,15125
1551.07518906141,15940
1554.16339341276,16285
1558.27422525783,17172
1562.37731543808,18740
1565.44955260574,18994
1569.53909487256,20390
1572.60117110514,21436
1576.67716545852,22953
1580.74541814709,24150
1583.79152719598,25472
1587.84623197111,27500
1590.88218008492,28668
1594.92333694662,30532
1598.9567521435,32336
1601.97673307362,33856
1605.99660035707,35040
1609.00642035212,37020
1613.01273972213,37953
1617.01131742732,39964
1620.00517023868,41284
1623.99020003044,43238
1626.97389190672,44479
1630.94537378504,45820
1634.90911399855,46636
1637.87683869114,47648
1641.82703099121,48330
1644.78459474873,48854
1648.72123913537,48253
1651.66864195781,47213
1655.59173843101,46532
1659.5070932394,44076
1662.43852887815,42314
1666.3403357731,37741
1669.26161047677,33229
1673.14986945829,25150
1677.03038677499,17087
1679.93569429497,11554
1683.80266369824,7701
1686.69781028315,5980
1690.55123177298,4280
1694.39691159799,3080
1697.27609099921,3076
1701.10822291078,2548
